"","X","he_id","he"
"1640",1640,1640,-0.147547085373662
"1641",1641,1641,-0.124048393541016
"1642",1642,1642,-0.177281044421252
"1643",1643,1643,-0.0768987329397351
"1644",1644,1644,-0.0783505513356067
"1645",1645,1645,-0.14295302198967
"1646",1646,1646,-0.0585574443149381
"1647",1647,1647,-0.125408270347398
"1648",1648,1648,-0.0304913969757035
"1649",1649,1649,-0.117004381120205
"1650",1650,1650,-0.151988677440677
"1651",1651,1651,-0.0969544542091899
"1652",1652,1652,-0.0454690692853183
"1653",1653,1653,-0.169891434498131
"1654",1654,1654,-0.0712688819994219
"1655",1655,1655,-0.107593563233968
"1656",1656,1656,-0.103071962022223
"1657",1657,1657,-0.0165101902838796
"1658",1658,1658,-0.0436037429329008
"1659",1659,1659,-0.177466944535263
"1660",1660,1660,-0.0593881527148187
"1661",1661,1661,-0.0102750109694898
"1662",1662,1662,-0.0402413324522786
"1663",1663,1663,-0.178148824293166
"1664",1664,1664,-0.152945854873396
"1665",1665,1665,-0.154881438009907
"1666",1666,1666,-0.130793504931498
"1667",1667,1667,-0.0794018646422774
"1668",1668,1668,-0.146838418198749
"1669",1669,1669,-0.171877759522758
"1670",1670,1670,-0.0887196112819947
"1671",1671,1671,-0.0423382407962345
"1672",1672,1672,-0.186874853519257
"1673",1673,1673,-0.121893585850485
"1674",1674,1674,-0.0257256451435387
"1675",1675,1675,-0.0134807440009899
"1676",1676,1676,-0.118330052888487
"1677",1677,1677,-0.172033502978738
"1678",1678,1678,-0.147664269108791
"1679",1679,1679,-0.0455947092128918
"1680",1680,1680,-0.0792519272677601
"1681",1681,1681,-0.196687827582937
"1682",1682,1682,-0.171598774625454
"1683",1683,1683,-0.185748899814207
"1684",1684,1684,-0.104498327169567
"1685",1685,1685,-0.166926374861505
"1686",1686,1686,-0.111823786632158
"1687",1687,1687,-0.0347785685188137
"1688",1688,1688,-0.184224983677268
"1689",1689,1689,-0.125939886122942
"1690",1690,1690,-0.177062196242623
"1691",1691,1691,-0.153388465212192
"1692",1692,1692,-0.0895183108304627
"1693",1693,1693,-0.15546024780022
"1694",1694,1694,-0.0378380481246859
"1695",1695,1695,-0.0941336035472341
"1696",1696,1696,-0.104012158147525
"1697",1697,1697,-0.0614584439131431
"1698",1698,1698,-0.0207126652426086
"1699",1699,1699,-0.0774543345952407
"1700",1700,1700,-0.0282333663874306
"1701",1701,1701,-0.110352795696817
"1702",1702,1702,-0.133540362305939
"1703",1703,1703,-0.0696276728156954
"1704",1704,1704,-0.10927378871711
"1705",1705,1705,-0.195466796534602
"1706",1706,1706,-0.119113074331544
"1707",1707,1707,-0.087917762841098
"1708",1708,1708,-0.0986241435259581
"1709",1709,1709,-0.0775335801951587
"1710",1710,1710,-0.131190614369698
"1711",1711,1711,-0.168995918352157
"1712",1712,1712,-0.103877040531952
"1713",1713,1713,-0.0674982481240295
"1714",1714,1714,-0.15425484517822
"1715",1715,1715,-0.0981737896217965
"1716",1716,1716,-0.138316806994844
"1717",1717,1717,-0.0764569895737805
"1718",1718,1718,-0.0192407482326962
"1719",1719,1719,-0.0573863193253055
"1720",1720,1720,-0.0865533839957789
"1721",1721,1721,-0.0470847986335866
"1722",1722,1722,-0.174151322098915
"1723",1723,1723,-0.093119491727557
"1724",1724,1724,-0.0866183271980845
"1725",1725,1725,-0.112096504003275
"1726",1726,1726,-0.0960634543467313
"1727",1727,1727,-0.038231785800308
"1728",1728,1728,-0.0343304036790505
"1729",1729,1729,-0.187720089177601
"1730",1730,1730,-0.0265868765790947
"1731",1731,1731,-0.06768138514366
"1732",1732,1732,-0.148401895291172
"1733",1733,1733,-0.0835324753029272
"1734",1734,1734,-0.0764732449385338
"1735",1735,1735,-0.106619618206751
"1736",1736,1736,-0.148517517652363
"1737",1737,1737,-0.144484902084805
"1738",1738,1738,-0.159611535351723
"1739",1739,1739,-0.0888823153381236
"1740",1740,1740,-0.0925565408868715
"1741",1741,1741,-0.12122945625335
"1742",1742,1742,-0.0943843902391382
"1743",1743,1743,-0.194321758411825
"1744",1744,1744,-0.0751434724568389
"1745",1745,1745,-0.161728911916725
"1746",1746,1746,-0.177485231035389
"1747",1747,1747,-0.199471321925521
"1748",1748,1748,-0.147565674858633
"1749",1749,1749,-0.0611023895186372
"1750",1750,1750,-0.0448605191591196
"1751",1751,1751,-0.0800783787947148
"1752",1752,1752,-0.152063577116933
"1753",1753,1753,-0.0815873518818989
"1754",1754,1754,-0.0615076318592765
"1755",1755,1755,-0.164499905756675
"1756",1756,1756,-0.0275769248814322
"1757",1757,1757,-0.140643269203138
"1758",1758,1758,-0.156531052733772
"1759",1759,1759,-0.184105346335564
"1760",1760,1760,-0.195422515049577
"1761",1761,1761,-0.187169804554433
"1762",1762,1762,-0.0307736715301871
"1763",1763,1763,-0.134179356237873
"1764",1764,1764,-0.0158756695035845
"1765",1765,1765,-0.0204651805502363
"1766",1766,1766,-0.097252351527568
"1767",1767,1767,-0.159666401532013
"1768",1768,1768,-0.166962940562516
"1769",1769,1769,-0.167528980839998
"1770",1770,1770,-0.0504838194954209
"1771",1771,1771,-0.140404484409373
"1772",1772,1772,-0.0663182773836888
"1773",1773,1773,-0.0811171499709599
"1774",1774,1774,-0.0849049069802277
"1775",1775,1775,-0.105805440198164
"1776",1776,1776,-0.0780533838970587
"1777",1777,1777,-0.0993718350515701
"1778",1778,1778,-0.151851429508533
"1779",1779,1779,-0.163088558730669
"1780",1780,1780,-0.199091817680746
"1781",1781,1781,-0.0585587423853576
"1782",1782,1782,-0.143971931179985
"1783",1783,1783,-0.150672705655452
"1784",1784,1784,-0.1754340529209
"1785",1785,1785,-0.0811215377878398
"1786",1786,1786,-0.0148328258818947
"1787",1787,1787,-0.0484891167562455
"1788",1788,1788,-0.0172226519579999
"1789",1789,1789,-0.0205008039413951
"1790",1790,1790,-0.143853558641858
"1791",1791,1791,-0.0114760987227783
"1792",1792,1792,-0.149785993101541
"1793",1793,1793,-0.135286503294483
"1794",1794,1794,-0.0933810598845594
"1795",1795,1795,-0.190708355887327
"1796",1796,1796,-0.170495331955608
"1797",1797,1797,-0.0505002056714147
"1798",1798,1798,-0.0555858525214717
"1799",1799,1799,-0.0513934714836068
"1800",1800,1800,-0.0878094810829498
"1801",1801,1801,-0.0229622109280899
"1802",1802,1802,-0.081820940412581
"1803",1803,1803,-0.173404103165958
"1804",1804,1804,-0.192655851738527
"1805",1805,1805,-0.137971340082586
"1806",1806,1806,-0.0890756286494434
"1807",1807,1807,-0.100994267491624
"1808",1808,1808,-0.173694114650134
"1809",1809,1809,-0.101513737419155
"1810",1810,1810,-0.16414761998225
"1811",1811,1811,-0.140563156055287
"1812",1812,1812,-0.132604047784116
"1813",1813,1813,-0.115823632015381
"1814",1814,1814,-0.0449374746112153
"1815",1815,1815,-0.0321709484956227
"1816",1816,1816,-0.199810713834595
"1817",1817,1817,-0.1198679556977
"1818",1818,1818,-0.139290435013827
"1819",1819,1819,-0.131769040883519
"1820",1820,1820,-0.0749199927109294
"1821",1821,1821,-0.082080247795675
"1822",1822,1822,-0.143992373300716
"1823",1823,1823,-0.18237736094743
"1824",1824,1824,-0.147266714328434
"1825",1825,1825,-0.0620103674149141
"1826",1826,1826,-0.104178017731756
"1827",1827,1827,-0.173882422319148
"1828",1828,1828,-0.0341304440330714
"1829",1829,1829,-0.175587763471995
"1830",1830,1830,-0.0672230322891846
"1831",1831,1831,-0.0802610067254864
"1832",1832,1832,-0.0466339614754543
"1833",1833,1833,-0.0210492130578496
"1834",1834,1834,-0.0552406326774508
"1835",1835,1835,-0.156848588990979
"1836",1836,1836,-0.192189323557541
"1837",1837,1837,-0.0248424458689988
"1838",1838,1838,-0.0808979222318158
"1839",1839,1839,-0.147500628095586
"1840",1840,1840,-0.094146287990734
"1841",1841,1841,-0.0934617866994813
"1842",1842,1842,-0.185906724438537
"1843",1843,1843,-0.0116968555864878
"1844",1844,1844,-0.0970251095318236
"1845",1845,1845,-0.116018039018381
"1846",1846,1846,-0.0886897943262011
"1847",1847,1847,-0.0190052941045724
"1848",1848,1848,-0.01596020917641
"1849",1849,1849,-0.123125642158557
"1850",1850,1850,-0.156330859290902
"1851",1851,1851,-0.0762865217356011
"1852",1852,1852,-0.177558139169123
"1853",1853,1853,-0.109347561832983
"1854",1854,1854,-0.079577412751969
"1855",1855,1855,-0.0702426575543359
"1856",1856,1856,-0.0439330841857009
"1857",1857,1857,-0.0409772878163494
"1858",1858,1858,-0.0235002117254771
"1859",1859,1859,-0.186073700364213
"1860",1860,1860,-0.11982901588548
"1861",1861,1861,-0.191237395871431
"1862",1862,1862,-0.0299449554691091
"1863",1863,1863,-0.0773261452862062
"1864",1864,1864,-0.01159924372565
"1865",1865,1865,-0.0494800734822639
"1866",1866,1866,-0.0590879561356269
"1867",1867,1867,-0.191417800541967
"1868",1868,1868,-0.0960174854099751
"1869",1869,1869,-0.125640313783661
"1870",1870,1870,-0.109095524493605
"1871",1871,1871,-0.169731373209506
"1872",1872,1872,-0.11819536822848
"1873",1873,1873,-0.196720076114871
"1874",1874,1874,-0.130676842362154
"1875",1875,1875,-0.0246657141763717
"1876",1876,1876,-0.0246033570286818
"1877",1877,1877,-0.136982186667156
"1878",1878,1878,-0.0154568787990138
"1879",1879,1879,-0.181984213448595
"1880",1880,1880,-0.119000245456118
"1881",1881,1881,-0.0583612274099141
"1882",1882,1882,-0.0160396185447462
"1883",1883,1883,-0.0656647833995521
"1884",1884,1884,-0.0815744774811901
"1885",1885,1885,-0.191186738742981
"1886",1886,1886,-0.14639128644485
"1887",1887,1887,-0.13871684050886
"1888",1888,1888,-0.12985153734684
"1889",1889,1889,-0.0158741463068873
"1890",1890,1890,-0.172516097938642
"1891",1891,1891,-0.0375837958417833
"1892",1892,1892,-0.136030842079781
"1893",1893,1893,-0.0244567673071288
"1894",1894,1894,-0.19035903010983
"1895",1895,1895,-0.0974999801255763
"1896",1896,1896,-0.0373212887370028
"1897",1897,1897,-0.0466836924850941
"1898",1898,1898,-0.193642514122184
"1899",1899,1899,-0.0217682519671507
"1900",1900,1900,-0.0482422706810758
"1901",1901,1901,-0.137983932290226
"1902",1902,1902,-0.0160555218649097
"1903",1903,1903,-0.0728290151548572
"1904",1904,1904,-0.0493305585789494
"1905",1905,1905,-0.0139597027003765
"1906",1906,1906,-0.0969745010649786
"1907",1907,1907,-0.0461725066648796
"1908",1908,1908,-0.0584530144766905
"1909",1909,1909,-0.142311983518302
"1910",1910,1910,-0.116801484879106
"1911",1911,1911,-0.158644978483208
"1912",1912,1912,-0.0236975777964108
"1913",1913,1913,-0.0959863042482175
"1914",1914,1914,-0.199541738717817
"1915",1915,1915,-0.108679600930773
"1916",1916,1916,-0.0444244753057137
"1917",1917,1917,-0.0184430207661353
"1918",1918,1918,-0.181402154567186
"1919",1919,1919,-0.0705837575299665
"1920",1920,1920,-0.0530461711320095
"1921",1921,1921,-0.0964736335841008
"1922",1922,1922,-0.118413991502021
"1923",1923,1923,-0.136402836113703
"1924",1924,1924,-0.190036429152824
"1925",1925,1925,-0.0435809131199494
"1926",1926,1926,-0.0694953923928552
"1927",1927,1927,-0.103382855041418
"1928",1928,1928,-0.145510775414295
"1929",1929,1929,-0.16338896234287
"1930",1930,1930,-0.0404073833650909
"1931",1931,1931,-0.0560925810271874
"1932",1932,1932,-0.0694426571484655
"1933",1933,1933,-0.0806918448046781
"1934",1934,1934,-0.13649194537662
"1935",1935,1935,-0.0369999492214993
"1936",1936,1936,-0.0423567203059793
"1937",1937,1937,-0.121997966098133
"1938",1938,1938,-0.0522497984929942
"1939",1939,1939,-0.195680112242699
"1940",1940,1940,-0.0956635205005296
"1941",1941,1941,-0.068528118650429
"1942",1942,1942,-0.195505010227207
"1943",1943,1943,-0.0651560004451312
"1944",1944,1944,-0.164124058785383
"1945",1945,1945,-0.0604271556972526
"1946",1946,1946,-0.0148537474963814
"1947",1947,1947,-0.0885242234379985
"1948",1948,1948,-0.0884560046461411
"1949",1949,1949,-0.0777621516259387
"1950",1950,1950,-0.107855711791199
"1951",1951,1951,-0.0301472702040337
"1952",1952,1952,-0.190563366955612
"1953",1953,1953,-0.123475955855101
"1954",1954,1954,-0.163012760982383
"1955",1955,1955,-0.0384479360026307
"1956",1956,1956,-0.077943790354766
"1957",1957,1957,-0.170688229785301
"1958",1958,1958,-0.122927253530361
"1959",1959,1959,-0.0577209821669385
"1960",1960,1960,-0.0288800336793065
"1961",1961,1961,-0.0831222617370077
"1962",1962,1962,-0.13871959568467
"1963",1963,1963,-0.0839045786927454
"1964",1964,1964,-0.187650326751173
"1965",1965,1965,-0.0502357004769146
"1966",1966,1966,-0.183644116430078
"1967",1967,1967,-0.181112559891772
"1968",1968,1968,-0.157247600567061
"1969",1969,1969,-0.135772094437853
"1970",1970,1970,-0.0742890390031971
"1971",1971,1971,-0.186878922823817
"1972",1972,1972,-0.0895866253529675
"1973",1973,1973,-0.0212411896348931
"1974",1974,1974,-0.0678913859790191
"1975",1975,1975,-0.0258519884524867
"1976",1976,1976,-0.0404944002674893
"1977",1977,1977,-0.129820106860716
"1978",1978,1978,-0.197587101510726
"1979",1979,1979,-0.0839957911102101
"1980",1980,1980,-0.0873714642669074
"1981",1981,1981,-0.0698108486761339
"1982",1982,1982,-0.0627966060093604
"1983",1983,1983,-0.105088391548488
"1984",1984,1984,-0.0936550384317525
"1985",1985,1985,-0.0863678975496441
"1986",1986,1986,-0.170433280137368
"1987",1987,1987,-0.158314149247017
"1988",1988,1988,-0.0706737811444327
"1989",1989,1989,-0.0843281363765709
"1990",1990,1990,-0.113128667066339
"1991",1991,1991,-0.102636010625865
"1992",1992,1992,-0.128751943456009
"1993",1993,1993,-0.119279482641723
"1994",1994,1994,-0.146699984781444
"1995",1995,1995,-0.0599705397081562
"1996",1996,1996,-0.0992471867147833
"1997",1997,1997,-0.12710242530331
"1998",1998,1998,-0.152296231079381
"1999",1999,1999,-0.121748628371861
"2000",2000,2000,-0.0550139963859692
"2001",2001,2001,-0.102653765918221
"2002",2002,2002,-0.0602370731625706
"2003",2003,2003,-0.152213966115378
"2004",2004,2004,-0.0666650862945244
"2005",2005,2005,-0.0993553882697597
"2006",2006,2006,-0.12125983312726
"2007",2007,2007,-0.155232020185795
"2008",2008,2008,-0.0841797525016591
"2009",2009,2009,-0.0247225651750341
"2010",2010,2010,-0.142069693363737
"2011",2011,2011,-0.0189334849710576
"2012",2012,2012,-0.018328416494187
"2013",2013,2013,-0.103511439792346
"2014",2014,2014,-0.196943069377448
"2015",2015,2015,-0.0750643206411041
"2016",2016,2016,-0.0556965753668919
"2017",2017,2017,-0.161053908220492
"2018",2018,2018,-0.0646713290945627
"2019",2019,2019,-0.0728913650475443
"2020",2020,2020,-0.106833132365718
"2021",2021,2021,-0.198633451554924
"2022",2022,2022,-0.0110599748510868
"2023",2023,2023,-0.177783761529718
"2024",2024,2024,-0.19755776807433
"2025",2025,2025,-0.0367985783447512
"2026",2026,2026,-0.0738323627179489
"2027",2027,2027,-0.186877077089157
"2028",2028,2028,-0.106080109386239
"2029",2029,2029,-0.0249418756389059
"2030",2030,2030,-0.128811764405109
"2031",2031,2031,-0.12746492563514
"2032",2032,2032,-0.035092276125215
"2033",2033,2033,-0.0119359151413664
"2034",2034,2034,-0.121769281153101
"2035",2035,2035,-0.0231273483298719
"2036",2036,2036,-0.0230366224842146
"2037",2037,2037,-0.0890765992715024
"2038",2038,2038,-0.117577409248333
"2039",2039,2039,-0.0753405218734406
"2040",2040,2040,-0.101509218835272
"2041",2041,2041,-0.0749915490695275
"2042",2042,2042,-0.0543175921565853
"2043",2043,2043,-0.15093387452187
"2044",2044,2044,-0.0573075310559943
"2045",2045,2045,-0.130375531299505
"2046",2046,2046,-0.169538488783874
"2047",2047,2047,-0.0544917661510408
"2048",2048,2048,-0.196967561780475
"2049",2049,2049,-0.0665245824144222
"2050",2050,2050,-0.165252690250054
"2051",2051,2051,-0.0716366405715235
"2052",2052,2052,-0.178058202539105
"2053",2053,2053,-0.0236400713259354
"2054",2054,2054,-0.0975793083175086
"2055",2055,2055,-0.0340404007327743
"2056",2056,2056,-0.0780847041867673
"2057",2057,2057,-0.0417521775513887
"2058",2058,2058,-0.114398134548683
"2059",2059,2059,-0.121736399666406
"2060",2060,2060,-0.0411474188719876
"2061",2061,2061,-0.10656888370635
"2062",2062,2062,-0.01213885597419
"2063",2063,2063,-0.189551351389382
"2064",2064,2064,-0.195285190099385
"2065",2065,2065,-0.17202027003048
"2066",2066,2066,-0.162824180144817
"2067",2067,2067,-0.0781280383188278
"2068",2068,2068,-0.152437390519772
"2069",2069,2069,-0.110007283838931
"2070",2070,2070,-0.0403510246891529
"2071",2071,2071,-0.0990395858697593
"2072",2072,2072,-0.157886989277322
"2073",2073,2073,-0.0150678205117583
"2074",2074,2074,-0.160727182617411
"2075",2075,2075,-0.0739122276916169
"2076",2076,2076,-0.188009706370067
"2077",2077,2077,-0.0129648204869591
"2078",2078,2078,-0.131589025328867
"2079",2079,2079,-0.153865053295158
"2080",2080,2080,-0.0241961440257728
"2081",2081,2081,-0.125926854677964
"2082",2082,2082,-0.0573393527814187
"2083",2083,2083,-0.192660028673708
"2084",2084,2084,-0.0825504360371269
"2085",2085,2085,-0.078639942384325
"2086",2086,2086,-0.0129296089941636
"2087",2087,2087,-0.0782228698325343
"2088",2088,2088,-0.0661868180148304
"2089",2089,2089,-0.189249143227935
"2090",2090,2090,-0.12315277706366
"2091",2091,2091,-0.0127686591004021
"2092",2092,2092,-0.105034639718942
"2093",2093,2093,-0.12338872205466
"2094",2094,2094,-0.0959449783805758
"2095",2095,2095,-0.040709857440088
"2096",2096,2096,-0.195596237729769
"2097",2097,2097,-0.185939423886593
"2098",2098,2098,-0.191224549827166
"2099",2099,2099,-0.0523938016290776
"2100",2100,2100,-0.196856354353949
"2101",2101,2101,-0.15016280259937
"2102",2102,2102,-0.0458512242161669
"2103",2103,2103,-0.0852781372400932
"2104",2104,2104,-0.125091026767623
"2105",2105,2105,-0.098994522348512
"2106",2106,2106,-0.184143437666353
"2107",2107,2107,-0.0175305113685317
"2108",2108,2108,-0.148892319195438
"2109",2109,2109,-0.0283777130302042
"2110",2110,2110,-0.164138794050086
"2111",2111,2111,-0.166462960315403
"2112",2112,2112,-0.0593000490660779
"2113",2113,2113,-0.162642344071064
"2114",2114,2114,-0.130075456551276
"2115",2115,2115,-0.0441961666033603
"2116",2116,2116,-0.0958311918890104
"2117",2117,2117,-0.154969372360501
"2118",2118,2118,-0.172949898624793
"2119",2119,2119,-0.0629695831495337
"2120",2120,2120,-0.0688847305742092
"2121",2121,2121,-0.0729565480188467
"2122",2122,2122,-0.181333575546742
"2123",2123,2123,-0.138583931466565
"2124",2124,2124,-0.138120702498127
"2125",2125,2125,-0.0928653142950498
"2126",2126,2126,-0.0855830469611101
"2127",2127,2127,-0.073884514819365
"2128",2128,2128,-0.111381301840302
"2129",2129,2129,-0.111814020778984
"2130",2130,2130,-0.0994006078620441
"2131",2131,2131,-0.0477024548500776
"2132",2132,2132,-0.121017149034888
"2133",2133,2133,-0.154154394133948
"2134",2134,2134,-0.153947961565573
"2135",2135,2135,-0.0324795992323197
"2136",2136,2136,-0.186999319286551
"2137",2137,2137,-0.0818582386034541
"2138",2138,2138,-0.129084960473701
"2139",2139,2139,-0.0204359902674332
"2140",2140,2140,-0.138530781182926
"2141",2141,2141,-0.186000298315194
"2142",2142,2142,-0.0953913430520333
"2143",2143,2143,-0.154066033286508
"2144",2144,2144,-0.075003457935527
"2145",2145,2145,-0.130940167512745
"2146",2146,2146,-0.136406728997827
"2147",2147,2147,-0.0979942381661385
"2148",2148,2148,-0.13242581284605
"2149",2149,2149,-0.17252835561987
"2150",2150,2150,-0.0506037627416663
"2151",2151,2151,-0.045765688396059
"2152",2152,2152,-0.11453925364418
"2153",2153,2153,-0.085843275685329
"2154",2154,2154,-0.0877953739953228
"2155",2155,2155,-0.176516161679756
"2156",2156,2156,-0.172357103489339
"2157",2157,2157,-0.0952958922530524
"2158",2158,2158,-0.119893535997253
"2159",2159,2159,-0.0634020950109698
"2160",2160,2160,-0.0640155166061595
"2161",2161,2161,-0.154971691749524
"2162",2162,2162,-0.0380758567224257
"2163",2163,2163,-0.191544405252207
"2164",2164,2164,-0.060310482555069
"2165",2165,2165,-0.0632009866414592
"2166",2166,2166,-0.162217323486693
"2167",2167,2167,-0.175926805725321
"2168",2168,2168,-0.131685542082414
"2169",2169,2169,-0.0313048513862305
"2170",2170,2170,-0.0239673532196321
"2171",2171,2171,-0.137460307015572
"2172",2172,2172,-0.051454436997883
"2173",2173,2173,-0.1245908256853
"2174",2174,2174,-0.144392086267471
"2175",2175,2175,-0.118429379097652
"2176",2176,2176,-0.133481853096746
"2177",2177,2177,-0.0761622057133354
"2178",2178,2178,-0.109015745031647
"2179",2179,2179,-0.110748550351709
"2180",2180,2180,-0.0792175002442673
"2181",2181,2181,-0.154484292296693
"2182",2182,2182,-0.164684994416311
"2183",2183,2183,-0.1943787948112
"2184",2184,2184,-0.117409460002091
"2185",2185,2185,-0.192776451075915
"2186",2186,2186,-0.0409417023812421
"2187",2187,2187,-0.156750770583749
"2188",2188,2188,-0.156780661107041
"2189",2189,2189,-0.0293648860952817
"2190",2190,2190,-0.152371341460384
"2191",2191,2191,-0.199876185678877
"2192",2192,2192,-0.123676619634498
"2193",2193,2193,-0.0830397503683344
"2194",2194,2194,-0.0662005949555896
"2195",2195,2195,-0.135405009209644
"2196",2196,2196,-0.169603377042804
"2197",2197,2197,-0.0719580888235942
"2198",2198,2198,-0.105928397190291
"2199",2199,2199,-0.157548706498928
"2200",2200,2200,-0.0892832588241436
"2201",2201,2201,-0.152154661864042
"2202",2202,2202,-0.04953189548105
"2203",2203,2203,-0.132099942183122
"2204",2204,2204,-0.0431683050934225
"2205",2205,2205,-0.169211780920159
"2206",2206,2206,-0.0820384950772859
"2207",2207,2207,-0.165776316011325
"2208",2208,2208,-0.0453098708554171
"2209",2209,2209,-0.102051073189359
"2210",2210,2210,-0.187399430659134
"2211",2211,2211,-0.0104091073106974
"2212",2212,2212,-0.0644491457822733
"2213",2213,2213,-0.136860335886013
"2214",2214,2214,-0.106042147008702
"2215",2215,2215,-0.180707253494766
"2216",2216,2216,-0.19689064410748
"2217",2217,2217,-0.181407342026941
"2218",2218,2218,-0.108282118258066
"2219",2219,2219,-0.134207890606485
"2220",2220,2220,-0.174432001879904
"2221",2221,2221,-0.116919090952724
"2222",2222,2222,-0.0641660636221059
"2223",2223,2223,-0.109682030647527
"2224",2224,2224,-0.181171570802107
"2225",2225,2225,-0.106042713872157
"2226",2226,2226,-0.0159436421119608
"2227",2227,2227,-0.0645621393551119
"2228",2228,2228,-0.0774956758576445
"2229",2229,2229,-0.0773190766572952
"2230",2230,2230,-0.0955952299991623
"2231",2231,2231,-0.0470230815187097
"2232",2232,2232,-0.055043721459806
"2233",2233,2233,-0.0569197031110525
"2234",2234,2234,-0.0777914283052087
"2235",2235,2235,-0.0915052618202754
"2236",2236,2236,-0.177942613090854
"2237",2237,2237,-0.0648399177985266
"2238",2238,2238,-0.117653909891378
"2239",2239,2239,-0.0485374468425289
"2240",2240,2240,-0.0494867866602726
"2241",2241,2241,-0.117857469921
"2242",2242,2242,-0.164601565201301
"2243",2243,2243,-0.0767635713960044
"2244",2244,2244,-0.0399025999079458
"2245",2245,2245,-0.106332963798195
"2246",2246,2246,-0.0312327434704639
"2247",2247,2247,-0.197531343009323
"2248",2248,2248,-0.0587979656201787
"2249",2249,2249,-0.163020123925526
"2250",2250,2250,-0.13288078778889
"2251",2251,2251,-0.139207771555521
"2252",2252,2252,-0.104392967009917
"2253",2253,2253,-0.101419221099932
"2254",2254,2254,-0.121961451978423
"2255",2255,2255,-0.136610409398563
"2256",2256,2256,-0.134100991412997
"2257",2257,2257,-0.136677865176462
"2258",2258,2258,-0.146917950459756
"2259",2259,2259,-0.169331230958924
"2260",2260,2260,-0.13477197030792
"2261",2261,2261,-0.118935494378675
"2262",2262,2262,-0.114143924380187
"2263",2263,2263,-0.175775329140015
"2264",2264,2264,-0.122750092465431
"2265",2265,2265,-0.0962692848383449
"2266",2266,2266,-0.04203022522619
"2267",2267,2267,-0.099754870403558
"2268",2268,2268,-0.029612992417533
"2269",2269,2269,-0.100240765416529
"2270",2270,2270,-0.0162829022808001
"2271",2271,2271,-0.030723104912322
"2272",2272,2272,-0.0395830766204745
"2273",2273,2273,-0.0928559293295257
"2274",2274,2274,-0.136414718658198
"2275",2275,2275,-0.135757696044166
"2276",2276,2276,-0.197595498645678
"2277",2277,2277,-0.0765513348253444
"2278",2278,2278,-0.0134190517477691
"2279",2279,2279,-0.0123607926606201
"2280",2280,2280,-0.179753241455182
"2281",2281,2281,-0.131830838245805
"2282",2282,2282,-0.0652159769344144
"2283",2283,2283,-0.195989132453687
"2284",2284,2284,-0.185292160578538
"2285",2285,2285,-0.129796354998834
"2286",2286,2286,-0.0453367524989881
"2287",2287,2287,-0.150288028505165
"2288",2288,2288,-0.174109889485408
"2289",2289,2289,-0.0669495811010711
"2290",2290,2290,-0.108138407843653
"2291",2291,2291,-0.111608409397304
"2292",2292,2292,-0.141592644455377
"2293",2293,2293,-0.164637302947231
"2294",2294,2294,-0.170236113180872
"2295",2295,2295,-0.0803035490890034
"2296",2296,2296,-0.156982773807831
"2297",2297,2297,-0.146143256609794
"2298",2298,2298,-0.129592079953291
"2299",2299,2299,-0.177496987546328
"2300",2300,2300,-0.0500866326410324
"2301",2301,2301,-0.122065400243737
"2302",2302,2302,-0.0145772147015669
"2303",2303,2303,-0.138953749751672
"2304",2304,2304,-0.101422078465112
"2305",2305,2305,-0.143053866839036
"2306",2306,2306,-0.0788443861086853
"2307",2307,2307,-0.0717063215561211
"2308",2308,2308,-0.132425218422431
"2309",2309,2309,-0.116259356515948
"2310",2310,2310,-0.0399820092320442
"2311",2311,2311,-0.0347361767850816
"2312",2312,2312,-0.198478165606502
"2313",2313,2313,-0.100079501788132
"2314",2314,2314,-0.138581018096302
"2315",2315,2315,-0.171202052047011
"2316",2316,2316,-0.0212100040493533
"2317",2317,2317,-0.161958128158003
"2318",2318,2318,-0.175377175954636
"2319",2319,2319,-0.0273493041656911
"2320",2320,2320,-0.160781881755684
"2321",2321,2321,-0.108682778356597
"2322",2322,2322,-0.176838668233249
"2323",2323,2323,-0.0389414092199877
"2324",2324,2324,-0.190212815923151
"2325",2325,2325,-0.0435565666132607
"2326",2326,2326,-0.0320557284774259
"2327",2327,2327,-0.0513080137432553
"2328",2328,2328,-0.12024317949079
"2329",2329,2329,-0.0372693410143256
"2330",2330,2330,-0.0610023808968254
"2331",2331,2331,-0.068136935310904
"2332",2332,2332,-0.0855231734132394
"2333",2333,2333,-0.163288365358021
"2334",2334,2334,-0.159150015246123
"2335",2335,2335,-0.194312307797372
"2336",2336,2336,-0.0362758495938033
"2337",2337,2337,-0.166430302273948
"2338",2338,2338,-0.164892096081749
"2339",2339,2339,-0.195262478534132
"2340",2340,2340,-0.14555572564248
"2341",2341,2341,-0.0788435657182708
"2342",2342,2342,-0.14528524489142
"2343",2343,2343,-0.162471093931235
"2344",2344,2344,-0.0537638170807622
"2345",2345,2345,-0.0781589623703621
"2346",2346,2346,-0.14037473062519
"2347",2347,2347,-0.128276738203131
"2348",2348,2348,-0.122064702082425
"2349",2349,2349,-0.189624797897413
"2350",2350,2350,-0.0217137594195083
"2351",2351,2351,-0.0225153123517521
"2352",2352,2352,-0.0744642716529779
"2353",2353,2353,-0.123596275830641
"2354",2354,2354,-0.0159788759006187
"2355",2355,2355,-0.0925010563060641
"2356",2356,2356,-0.170169064744841
"2357",2357,2357,-0.120505460982677
"2358",2358,2358,-0.0350833861366846
